scoring_fn,mask_cond,session,perturbed_condition,n_frames,real_mean,real_std,pert_mean,pert_std,auroc,exceeds_threshold_0.85
high_freq_mse,E2_seg,V10,fake_70k,56,0.007408616756687739,0.001274968243961669,0.005319492995373106,0.0030034313063765166,0.22991071428571427,False
high_freq_mse,E2_seg,V10,fake_100k,56,0.007408616756687739,0.001274968243961669,0.005093966197039533,0.0030812302969986187,0.1951530612244898,False
high_freq_mse,E2_seg,V10,shuffled_E,56,0.007408616756687739,0.001274968243961669,0.0077474402579745015,0.0013129466975911417,0.5755739795918368,False
high_freq_mse,E2_seg,V10,cross_session_E,56,0.007408616756687739,0.001274968243961669,0.007734581695071289,0.0012971007034565745,0.576530612244898,False
high_freq_mse,E3_seg,D2,fake_5k,50,0.0011035361187532544,6.047033993022779e-05,0.0027118577947840092,8.640243537350724e-05,1.0,True
high_freq_mse,E3_seg,D2,fake_25k,50,0.0011035361187532544,6.047033993022779e-05,0.0021401280676946045,7.104078872449716e-05,1.0,True
high_freq_mse,E3_seg,D2,fake_70k,50,0.0011035361187532544,6.047033993022779e-05,0.0019417354767210782,6.526046907476007e-05,1.0,True
high_freq_mse,E3_seg,D2,fake_100k,50,0.0011035361187532544,6.047033993022779e-05,0.001708108081948012,5.7174097871837776e-05,1.0,True
high_freq_mse,E3_seg,D2,shuffled_E,50,0.0011035361187532544,6.047033993022779e-05,0.0012988446583040059,6.460252549918998e-05,0.9856,True
high_freq_mse,E3_seg,D2,cross_session_E,50,0.0011035361187532544,6.047033993022779e-05,0.0012984647136181594,6.787064627706423e-05,0.9868,True
high_freq_mse,E3_seg,V10,fake_5k,56,0.0011583474552026019,4.956927375997085e-05,0.003022313791526748,0.00037614196328128924,1.0,True
high_freq_mse,E3_seg,V10,fake_25k,56,0.0011583474552026019,4.956927375997085e-05,0.002602594509621018,0.000586766108658405,1.0,True
high_freq_mse,E3_seg,V10,fake_70k,56,0.0011583474552026019,4.956927375997085e-05,0.002499158086720854,0.0007332990499034043,1.0,True
high_freq_mse,E3_seg,V10,fake_100k,56,0.0011583474552026019,4.956927375997085e-05,0.002272908525940563,0.0007771086193247752,1.0,True
high_freq_mse,E3_seg,V10,shuffled_E,56,0.0011583474552026019,4.956927375997085e-05,0.0013500123688053073,5.5608758529979334e-05,0.9964923469387755,True
high_freq_mse,E3_seg,V10,cross_session_E,56,0.0011583474552026019,4.956927375997085e-05,0.0013517889393759625,5.6365316376302665e-05,0.9964923469387755,True
high_freq_mse,full_frame,D2,fake_5k,50,0.0013083817553706466,9.016917465760122e-05,0.0027354099275544285,7.258867882755843e-05,1.0,True
high_freq_mse,full_frame,D2,fake_25k,50,0.0013083817553706466,9.016917465760122e-05,0.0021651039691641927,6.995898315923588e-05,1.0,True
