frame_idx_global,session,row,phaseg_correct_red,phaseg_shuf_red,phaseg_fake5k_red,phaseg_fake25k_red,phaseg_fake70k_red,phaseg_fake100k_red,delta_red_shuf,delta_red_fake100k,binder_e2fp16_red,ae64f_correct_red,z_correct_mean,z_correct_p95,z_shuf_mean,z_shuf_p95,z_fake100k_mean,z_fake100k_p95,excess_shuf_mean,excess_shuf_p95,excess_shuf_red,excess_fake100k_mean,excess_fake100k_p95,excess_fake100k_red,has_real,has_shuf,has_fake5k,has_fake25k,has_fake70k,has_fake100k,has_binder,has_ae
83,D2,83,0.00362,0.07461,0.09981,0.07149,0.06321,0.06112,0.07098,0.05750,0.00063,0.01225,0.9837,2.9158,4.0509,14.8003,3.5182,13.4625,1.5420,4.0000,0.44218,1.3410,4.0000,0.38332,1,1,1,1,1,1,1,1
84,D2,84,0.00564,0.08038,0.09043,0.06883,0.06472,0.06429,0.07475,0.05865,0.00073,0.01894,1.0547,3.0769,4.1310,15.4797,3.5234,13.9572,1.5334,4.0000,0.44210,1.3074,4.0000,0.37431,1,1,1,1,1,1,1,1
85,D2,85,0.00637,0.07884,0.08545,0.06614,0.06512,0.06215,0.07247,0.05579,0.00024,0.02045,1.0504,3.0717,4.2266,15.1367,3.5407,13.5946,1.6191,4.0000,0.46440,1.3571,4.0000,0.38767,1,1,1,1,1,1,1,1
86,D2,86,0.00547,0.07100,0.08748,0.06335,0.05646,0.05023,0.06553,0.04476,0.00049,0.02134,1.0197,2.8940,3.9802,14.4713,3.2456,12.3067,1.5141,4.0000,0.43937,1.2573,4.0000,0.36456,1,1,1,1,1,1,1,1
87,D2,87,0.00584,0.07064,0.08893,0.06590,0.06437,0.06179,0.06480,0.05595,0.00051,0.01178,1.0397,2.9115,3.8098,14.3076,3.4906,13.5614,1.4031,4.0000,0.40070,1.3161,4.0000,0.37632,1,1,1,1,1,1,1,1
88,D2,88,0.00572,0.07654,0.10362,0.07123,0.06616,0.06179,0.07082,0.05607,0.00045,0.01988,1.0448,3.0771,3.9883,15.0764,3.5851,13.4680,1.4733,4.0000,0.41872,1.3570,4.0000,0.38770,1,1,1,1,1,1,1,1
89,D2,89,0.00708,0.08382,0.10256,0.07601,0.07562,0.07155,0.07674,0.06447,0.00049,0.02207,1.0972,3.2907,4.2961,16.0276,3.7608,14.4699,1.5542,4.0000,0.44517,1.3841,4.0000,0.39478,1,1,1,1,1,1,1,1
90,D2,90,0.00623,0.07821,0.09489,0.07214,0.06736,0.06335,0.07198,0.05713,0.00026,0.02348,1.0670,3.2377,4.0905,15.4037,3.5343,13.6916,1.4664,4.0000,0.41504,1.3166,4.0000,0.37714,1,1,1,1,1,1,1,1
91,D2,91,0.00350,0.08101,0.09212,0.06750,0.06761,0.06573,0.07751,0.06224,0.00053,0.01302,1.0031,2.9633,4.1038,15.2828,3.6483,14.0109,1.5067,4.0000,0.43201,1.3578,4.0000,0.38883,1,1,1,1,1,1,1,1
92,D2,92,0.00653,0.07888,0.10079,0.07371,0.06653,0.06730,0.07235,0.06077,0.00035,0.02498,1.0650,3.1859,4.2405,15.7429,3.7365,14.2639,1.5440,4.0000,0.44082,1.3825,4.0000,0.39646,1,1,1,1,1,1,1,1
93,D2,93,0.00578,0.07961,0.09312,0.07255,0.06252,0.05345,0.07383,0.04767,0.00033,0.01697,1.0556,3.1626,4.1092,15.4169,3.3424,12.6786,1.5341,4.0000,0.44489,1.2656,4.0000,0.36469,1,1,1,1,1,1,1,1
94,D2,94,0.00427,0.08244,0.09591,0.06689,0.06521,0.06177,0.07817,0.05750,0.00073,0.01904,1.0273,3.0756,4.2205,15.6215,3.5840,13.5563,1.5436,4.0000,0.44198,1.3609,4.0000,0.39191,1,1,1,1,1,1,1,1
95,D2,95,0.00492,0.07526,0.09401,0.06891,0.06095,0.05389,0.07033,0.04897,0.00051,0.02179,1.0164,2.9831,4.0217,14.8418,3.3348,12.6872,1.5042,4.0000,0.43254,1.2963,4.0000,0.37410,1,1,1,1,1,1,1,1
96,D2,96,0.00541,0.08339,0.09788,0.07302,0.06803,0.06494,0.07798,0.05953,0.00053,0.02578,1.0628,3.1686,4.1990,15.8833,3.6436,13.6721,1.4832,4.0000,0.42234,1.3857,4.0000,0.39406,1,1,1,1,1,1,1,1
97,D2,97,0.00588,0.07570,0.10531,0.07621,0.06614,0.06047,0.06982,0.05459,0.00031,0.02148,1.0773,3.1815,4.1173,15.0095,3.4497,13.5306,1.5064,4.0000,0.43195,1.2880,4.0000,0.37209,1,1,1,1,1,1,1,1
98,D2,98,0.00559,0.08909,0.10207,0.07605,0.07009,0.06390,0.08350,0.05831,0.00053,0.02330,1.0773,3.2937,4.3268,16.4508,3.6477,13.6433,1.5245,4.0000,0.43290,1.3774,4.0000,0.39160,1,1,1,1,1,1,1,1
99,D2,99,0.00547,0.07705,0.09292,0.07023,0.06989,0.06700,0.07157,0.06152,0.00037,0.02226,1.0373,3.0984,4.0271,15.0431,3.6824,14.2075,1.4843,4.0000,0.42375,1.3693,4.0000,0.39105,1,1,1,1,1,1,1,1
100,D2,100,0.00641,0.07880,0.08523,0.06348,0.06014,0.05898,0.07239,0.05257,0.00045,0.02614,1.0392,3.0562,4.0384,15.1945,3.4228,13.1943,1.4757,4.0000,0.42348,1.3059,4.0000,0.37457,1,1,1,1,1,1,1,1
101,D2,101,0.00490,0.08132,0.09145,0.06917,0.06150,0.05786,0.07642,0.05296,0.00041,0.01329,1.0016,2.8365,4.0482,15.4367,3.4677,13.1271,1.4915,4.0000,0.42287,1.3449,4.0000,0.38623,1,1,1,1,1,1,1,1
102,D2,102,0.00698,0.08207,0.09418,0.07115,0.06543,0.06160,0.07509,0.05463,0.00043,0.02258,1.0825,3.2223,4.2556,15.5189,3.5728,13.3947,1.6028,4.0000,0.45978,1.3616,4.0000,0.38896,1,1,1,1,1,1,1,1
103,D2,103,0.00476,0.07458,0.08917,0.06905,0.06775,0.06270,0.06982,0.05794,0.00063,0.01326,1.0297,3.0675,4.0915,14.8478,3.5162,13.6870,1.5479,4.0000,0.44564,1.3289,4.0000,0.38023,1,1,1,1,1,1,1,1
104,D2,104,0.00464,0.07235,0.09780,0.07265,0.06862,0.06600,0.06771,0.06136,0.00045,0.01733,1.0040,2.9468,4.0032,14.5251,3.6048,14.0114,1.5261,4.0000,0.43477,1.3578,4.0000,0.38623,1,1,1,1,1,1,1,1
105,D2,105,0.00553,0.07416,0.08282,0.06079,0.05048,0.04633,0.06862,0.04079,0.00057,0.01986,1.0314,3.0091,3.9889,14.6614,3.1739,11.8854,1.4886,4.0000,0.42485,1.2336,4.0000,0.35728,1,1,1,1,1,1,1,1
106,D2,106,0.00498,0.07869,0.08396,0.06519,0.06073,0.05825,0.07371,0.05326,0.00061,0.01455,1.0343,3.0390,4.1109,15.4290,3.5077,13.2047,1.5040,4.0000,0.43062,1.3506,4.0000,0.38741,1,1,1,1,1,1,1,1
107,D2,107,0.00541,0.08077,0.09137,0.06187,0.06244,0.05892,0.07536,0.05351,0.00057,0.01878,1.0251,2.9638,4.1274,15.4723,3.4935,13.2700,1.5029,4.0000,0.42684,1.3494,4.0000,0.38440,1,1,1,1,1,1,1,1
108,D2,108,0.00543,0.07853,0.08870,0.06671,0.06301,0.05843,0.07310,0.05300,0.00045,0.01638,1.0348,3.0224,4.0444,14.9970,3.3790,13.2098,1.5051,4.0000,0.43007,1.2830,4.0000,0.36947,1,1,1,1,1,1,1,1
109,D2,109,0.00588,0.06966,0.08763,0.06376,0.06120,0.05658,0.06378,0.05070,0.00057,0.02026,1.0641,3.0878,4.0823,14.0493,3.4309,12.9254,1.6133,4.0000,0.46389,1.3211,4.0000,0.37970,1,1,1,1,1,1,1,1
110,D2,110,0.00389,0.07322,0.08836,0.06789,0.06437,0.05849,0.06934,0.05461,0.00039,0.01713,1.0125,2.9224,3.8516,14.5896,3.4870,13.1416,1.4193,4.0000,0.40316,1.3395,4.0000,0.38332,1,1,1,1,1,1,1,1
111,D2,111,0.00649,0.08040,0.08988,0.06862,0.06321,0.06026,0.07391,0.05377,0.00053,0.02694,1.0463,3.1609,4.1197,15.1710,3.4855,13.3031,1.5153,4.0000,0.43422,1.3304,4.0000,0.38306,1,1,1,1,1,1,1,1
112,D2,112,0.00562,0.08612,0.09141,0.06521,0.05613,0.05119,0.08051,0.04557,0.00039,0.01868,1.0410,2.9963,4.2323,15.8346,3.2999,12.4258,1.5190,4.0000,0.42955,1.2692,4.0000,0.36629,1,1,1,1,1,1,1,1
113,D2,113,0.00531,0.06763,0.10067,0.07424,0.07070,0.06525,0.06232,0.05994,0.00047,0.01967,1.0513,3.1868,3.9135,14.0254,3.5780,13.9472,1.4996,4.0000,0.43142,1.3267,4.0000,0.37907,1,1,1,1,1,1,1,1
114,D2,114,0.00588,0.07113,0.09165,0.06573,0.05713,0.05328,0.06525,0.04740,0.00022,0.02116,1.0485,3.0343,4.0350,14.5007,3.3106,12.7285,1.5527,4.0000,0.44739,1.2398,4.0000,0.35842,1,1,1,1,1,1,1,1
115,D2,115,0.00511,0.08073,0.09373,0.07210,0.06958,0.06484,0.07562,0.05973,0.00055,0.01996,1.0472,3.1662,4.2135,15.4190,3.6043,13.9266,1.5468,4.0000,0.44371,1.3646,4.0000,0.38971,1,1,1,1,1,1,1,1
116,D2,116,0.00551,0.08164,0.08934,0.06826,0.05727,0.04960,0.07613,0.04409,0.00031,0.01754,1.0506,3.1175,4.2561,15.5833,3.2889,12.2467,1.5617,4.0000,0.44517,1.2746,4.0000,0.36900,1,1,1,1,1,1,1,1
117,D2,117,0.00472,0.08142,0.08695,0.06311,0.06008,0.06008,0.07670,0.05536,0.00067,0.01858,1.0260,3.0645,4.1217,15.6613,3.4863,13.3325,1.4816,4.0000,0.41876,1.3354,4.0000,0.38316,1,1,1,1,1,1,1,1
118,D2,118,0.00484,0.07322,0.09361,0.07064,0.06557,0.06268,0.06838,0.05784,0.00049,0.01782,1.0081,2.9034,3.8881,14.6693,3.5716,13.5645,1.4524,4.0000,0.41176,1.3653,4.0000,0.38936,1,1,1,1,1,1,1,1
119,D2,119,0.00614,0.08289,0.08868,0.06704,0.06470,0.06254,0.07674,0.05640,0.00028,0.02083,1.0456,2.9980,4.2091,15.5073,3.5419,13.5893,1.5384,4.0000,0.44006,1.3458,4.0000,0.38499,1,1,1,1,1,1,1,1
120,D2,120,0.00456,0.07713,0.09306,0.06885,0.06152,0.05471,0.07257,0.05015,0.00014,0.01693,1.0373,3.0401,4.1125,15.0675,3.3953,12.8602,1.5477,4.0000,0.44529,1.2887,4.0000,0.37166,1,1,1,1,1,1,1,1
121,D2,121,0.00503,0.08130,0.08791,0.06793,0.06315,0.05957,0.07627,0.05455,0.00085,0.01601,1.0106,2.9478,4.1253,15.2205,3.5448,13.3116,1.5220,4.0000,0.43070,1.3824,4.0000,0.39516,1,1,1,1,1,1,1,1
122,D2,122,0.00592,0.07241,0.08809,0.06854,0.05896,0.05406,0.06649,0.04814,0.00035,0.02089,1.0625,3.1622,4.1869,14.6066,3.3288,12.7420,1.6348,4.0000,0.46954,1.2603,4.0000,0.36228,1,1,1,1,1,1,1,1
123,D2,123,0.00523,0.08718,0.09039,0.06919,0.06366,0.06030,0.08195,0.05507,0.00041,0.02285,1.0550,3.1856,4.3198,16.2700,3.5294,13.4273,1.5397,4.0000,0.43953,1.3550,4.0000,0.38875,1,1,1,1,1,1,1,1
124,D2,124,0.00592,0.08742,0.09231,0.07168,0.06628,0.06020,0.08150,0.05428,0.00092,0.02661,1.0955,3.3747,4.3045,16.5958,3.4981,13.4415,1.5031,4.0000,0.42560,1.3155,4.0000,0.38025,1,1,1,1,1,1,1,1
125,D2,125,0.00480,0.07387,0.09381,0.06388,0.05448,0.04751,0.06907,0.04270,0.00051,0.01748,1.0037,2.8750,3.9771,14.5430,3.1947,12.0138,1.5019,4.0000,0.42834,1.2558,4.0000,0.36436,1,1,1,1,1,1,1,1
126,D2,126,0.00456,0.08209,0.10490,0.07489,0.06814,0.06350,0.07753,0.05894,0.00071,0.01552,1.0049,2.9672,4.3814,15.5190,3.6618,13.6839,1.6886,4.0000,0.48417,1.4067,4.0000,0.40210,1,1,1,1,1,1,1,1
127,D2,127,0.00470,0.06677,0.08832,0.06177,0.05668,0.05479,0.06207,0.05009,0.00010,0.01758,1.0159,2.9445,3.8300,13.9915,3.3947,12.7348,1.4596,4.0000,0.41831,1.3250,4.0000,0.38090,1,1,1,1,1,1,1,1
128,D2,128,0.00588,0.07180,0.09426,0.06976,0.05947,0.05398,0.06592,0.04810,0.00081,0.02203,1.0457,3.0727,4.0019,14.4009,3.3790,12.7327,1.5050,4.0000,0.42963,1.3081,4.0000,0.37789,1,1,1,1,1,1,1,1
129,D2,129,0.00376,0.07294,0.08632,0.06413,0.06089,0.05796,0.06917,0.05420,0.00041,0.01611,1.0087,2.9361,4.1181,14.7220,3.5305,13.1667,1.5855,4.0000,0.45284,1.3685,4.0000,0.39215,1,1,1,1,1,1,1,1
130,D2,130,0.00535,0.08228,0.08057,0.05703,0.05440,0.05003,0.07692,0.04468,0.00191,0.01896,1.0082,2.8756,4.1622,15.7769,3.3320,12.2915,1.5411,4.0000,0.44191,1.3216,4.0000,0.38092,1,1,1,1,1,1,1,1
131,D2,131,0.00490,0.07764,0.08563,0.06368,0.05452,0.04893,0.07273,0.04403,0.00081,0.01534,1.0126,2.8572,3.9007,15.1605,3.1263,12.1350,1.4072,4.0000,0.39801,1.2047,4.0000,0.34845,1,1,1,1,1,1,1,1
132,D2,132,0.00598,0.08738,0.08502,0.06366,0.06484,0.06081,0.08140,0.05483,0.00047,0.02252,1.0392,2.9862,4.3144,16.1883,3.5340,13.4242,1.5627,4.0000,0.44458,1.3448,4.0000,0.38682,1,1,1,1,1,1,1,1
133,D2,133,0.00682,0.08215,0.09485,0.06734,0.06580,0.06344,0.07534,0.05662,0.00059,0.02492,1.0611,3.1331,4.1091,15.5727,3.6083,13.6465,1.5067,4.0000,0.43260,1.3603,4.0000,0.39060,1,1,1,1,1,1,1,1
134,D2,134,0.00511,0.07513,0.08742,0.06555,0.06099,0.05756,0.07003,0.05245,0.00041,0.02321,1.0343,3.1173,4.1362,14.8377,3.4891,13.0546,1.5581,4.0000,0.44773,1.3294,4.0000,0.37939,1,1,1,1,1,1,1,1
135,D2,135,0.00743,0.09017,0.09491,0.07019,0.06818,0.06700,0.08274,0.05957,0.00063,0.02515,1.1124,3.3763,4.3611,16.2017,3.6824,14.0754,1.5771,4.0000,0.45152,1.3537,4.0000,0.38706,1,1,1,1,1,1,1,1
136,D2,136,0.00545,0.07979,0.08816,0.06510,0.06474,0.06024,0.07434,0.05479,0.00026,0.02104,1.0189,2.9549,4.0834,15.4870,3.5164,13.4050,1.4941,4.0000,0.42485,1.3709,4.0000,0.39441,1,1,1,1,1,1,1,1
137,D2,137,0.00564,0.06909,0.07998,0.05841,0.05548,0.05139,0.06346,0.04576,0.00024,0.01518,1.0176,2.8094,3.9617,14.3307,3.3286,12.4553,1.5279,4.0000,0.44102,1.2931,4.0000,0.37376,1,1,1,1,1,1,1,1
138,D2,138,0.00686,0.08085,0.09794,0.06877,0.06110,0.05383,0.07399,0.04698,0.00041,0.02081,1.0613,3.0326,4.1296,15.5030,3.3441,12.7176,1.5136,4.0000,0.43449,1.2800,4.0000,0.36900,1,1,1,1,1,1,1,1
139,D2,139,0.00437,0.09086,0.09013,0.06755,0.05564,0.04954,0.08649,0.04517,0.00075,0.01526,1.0213,3.0707,4.3796,16.2294,3.2516,12.2482,1.5946,4.0000,0.45418,1.2527,4.0000,0.36110,1,1,1,1,1,1,1,1
140,D2,140,0.00488,0.07544,0.09306,0.07194,0.06484,0.05868,0.07056,0.05379,0.00031,0.01919,1.0594,3.1487,4.0356,14.8643,3.3941,13.1899,1.4950,4.0000,0.43087,1.2641,4.0000,0.36161,1,1,1,1,1,1,1,1
141,D2,141,0.00584,0.07432,0.08927,0.06315,0.05200,0.04704,0.06848,0.04120,0.00033,0.02124,1.0296,2.9803,4.0246,14.6943,3.2149,11.9499,1.5286,4.0000,0.44106,1.2690,4.0000,0.36621,1,1,1,1,1,1,1,1
142,D2,142,0.00409,0.08201,0.09560,0.06891,0.06169,0.05520,0.07792,0.05111,0.00057,0.01748,1.0387,3.0912,4.3008,15.2823,3.3325,12.8564,1.6279,4.0000,0.46543,1.2695,4.0000,0.36764,1,1,1,1,1,1,1,1
143,D2,143,0.00519,0.07249,0.09454,0.07019,0.06272,0.05811,0.06730,0.05292,0.00079,0.01961,1.0250,2.9533,3.9119,14.5457,3.4511,13.0956,1.4560,4.0000,0.41357,1.3145,4.0000,0.37734,1,1,1,1,1,1,1,1
144,D2,144,0.00368,0.07184,0.09115,0.06531,0.05489,0.04677,0.06816,0.04309,0.00053,0.01241,0.9726,2.8028,4.0389,14.6272,3.2201,11.9520,1.5540,4.0000,0.44922,1.2769,4.0000,0.37113,1,1,1,1,1,1,1,1
145,D2,145,0.00639,0.07731,0.09080,0.06637,0.06500,0.06018,0.07092,0.05379,0.00098,0.02163,1.0528,3.0723,4.0429,15.3673,3.5167,13.4134,1.4684,4.0000,0.41779,1.3329,4.0000,0.38070,1,1,1,1,1,1,1,1
146,D2,146,0.00492,0.07113,0.09102,0.06535,0.06187,0.05896,0.06620,0.05404,0.00041,0.01487,1.0065,2.9246,4.1003,14.5262,3.4936,13.2516,1.6008,4.0000,0.46025,1.3557,4.0000,0.38906,1,1,1,1,1,1,1,1
147,D2,147,0.00409,0.07906,0.10667,0.08024,0.07426,0.06816,0.07497,0.06407,0.00049,0.01619,1.0238,3.0774,4.0686,15.1442,3.7340,14.1015,1.5043,4.0000,0.43103,1.4184,4.0000,0.40554,1,1,1,1,1,1,1,1
148,D2,148,0.00604,0.07790,0.09662,0.07454,0.07402,0.06793,0.07186,0.06189,0.00028,0.01827,1.0960,3.2105,4.0884,15.0281,3.6598,14.1571,1.5204,4.0000,0.43559,1.3382,4.0000,0.38200,1,1,1,1,1,1,1,1
149,D2,149,0.00529,0.07851,0.08950,0.06301,0.05564,0.05025,0.07322,0.04496,0.00026,0.02094,1.0448,3.1803,4.1333,15.0922,3.3150,12.3182,1.5186,4.0000,0.43024,1.2970,4.0000,0.37699,1,1,1,1,1,1,1,1
150,D2,150,0.00452,0.07650,0.09074,0.06785,0.06616,0.06360,0.07198,0.05908,0.00053,0.01672,1.0223,3.0350,4.1049,14.8725,3.6485,13.6367,1.5558,4.0000,0.44560,1.4059,4.0000,0.40116,1,1,1,1,1,1,1,1
151,D2,151,0.00643,0.08730,0.09304,0.06722,0.06466,0.06268,0.08087,0.05625,0.00047,0.02083,1.0506,3.1386,4.3434,16.1170,3.6263,13.7368,1.5997,4.0000,0.46035,1.3962,4.0000,0.40318,1,1,1,1,1,1,1,1
152,D2,152,0.00441,0.07414,0.09692,0.07371,0.06175,0.05489,0.06972,0.05048,0.00047,0.01860,1.0337,3.1143,4.0967,14.8168,3.3698,12.9129,1.5388,4.0000,0.44023,1.2599,4.0000,0.36410,1,1,1,1,1,1,1,1
153,D2,153,0.00627,0.07815,0.09709,0.06675,0.06093,0.05870,0.07188,0.05243,0.00059,0.02250,1.0412,2.9436,4.1013,15.2821,3.4692,13.0683,1.5232,4.0000,0.43888,1.3405,4.0000,0.38536,1,1,1,1,1,1,1,1
154,D2,154,0.00484,0.07922,0.08870,0.06744,0.05961,0.05363,0.07438,0.04879,0.00090,0.01400,1.0099,2.9739,4.0932,15.1602,3.2308,12.6909,1.5167,4.0000,0.43394,1.2156,4.0000,0.35160,1,1,1,1,1,1,1,1
155,D2,155,0.00342,0.07017,0.09609,0.07017,0.05861,0.05278,0.06675,0.04936,0.00018,0.01843,1.0247,3.0974,4.0250,14.3003,3.3365,12.5836,1.5477,4.0000,0.44248,1.2804,4.0000,0.36859,1,1,1,1,1,1,1,1
156,D2,156,0.00533,0.07107,0.08270,0.06340,0.05542,0.04960,0.06573,0.04427,0.00055,0.01756,1.0037,2.8140,3.8827,14.4811,3.1735,12.2550,1.4630,4.0000,0.41968,1.2191,4.0000,0.35354,1,1,1,1,1,1,1,1
157,D2,157,0.00643,0.08073,0.09190,0.07306,0.06563,0.05947,0.07430,0.05304,0.00022,0.02374,1.0932,3.2431,4.1053,15.3830,3.4492,13.3050,1.5171,4.0000,0.43469,1.2742,4.0000,0.36587,1,1,1,1,1,1,1,1
158,D2,158,0.00618,0.07269,0.08549,0.06502,0.05760,0.05086,0.06651,0.04468,0.00033,0.02873,1.0746,3.1138,3.9324,14.5459,3.2438,12.3920,1.4503,4.0000,0.41425,1.2367,4.0000,0.35681,1,1,1,1,1,1,1,1
159,D2,159,0.00517,0.07536,0.08722,0.06350,0.06207,0.05920,0.07019,0.05404,0.00024,0.01805,1.0270,2.9350,4.0328,14.9333,3.4768,13.2713,1.5136,4.0000,0.43569,1.3248,4.0000,0.38078,1,1,1,1,1,1,1,1
160,D2,160,0.00492,0.08248,0.09526,0.07245,0.06215,0.05546,0.07756,0.05054,0.00035,0.01851,1.0276,3.0301,4.3254,15.4966,3.3868,12.8395,1.6298,4.0000,0.46745,1.3027,4.0000,0.37537,1,1,1,1,1,1,1,1
161,D2,161,0.00460,0.07760,0.08846,0.06529,0.06167,0.05798,0.07300,0.05339,0.00033,0.02069,1.0322,3.0737,4.0720,15.1405,3.4750,13.0888,1.4942,4.0000,0.42371,1.3417,4.0000,0.38521,1,1,1,1,1,1,1,1
162,D2,162,0.00566,0.07265,0.09534,0.07060,0.06042,0.05487,0.06700,0.04921,0.00049,0.02214,1.0358,2.9069,4.0724,14.5456,3.3726,12.8525,1.5835,4.0000,0.45634,1.2903,4.0000,0.36969,1,1,1,1,1,1,1,1
163,D2,163,0.00616,0.08230,0.08484,0.06067,0.06069,0.05935,0.07613,0.05318,0.00057,0.02313,1.0517,3.0752,4.2395,15.9493,3.4360,13.3312,1.5271,4.0000,0.43325,1.2948,4.0000,0.37213,1,1,1,1,1,1,1,1
164,D2,164,0.00570,0.07416,0.09796,0.06980,0.06964,0.06897,0.06846,0.06327,0.00031,0.02104,1.0543,3.1455,4.0493,14.7063,3.7179,14.2953,1.5098,4.0000,0.43197,1.3851,4.0000,0.39685,1,1,1,1,1,1,1,1
165,D2,165,0.00643,0.08903,0.09969,0.07324,0.07135,0.06761,0.08260,0.06118,0.00031,0.02030,1.0359,3.1023,4.3820,16.2171,3.6651,14.0010,1.6113,4.0000,0.46012,1.3938,4.0000,0.39899,1,1,1,1,1,1,1,1
166,D2,166,0.00549,0.08091,0.09220,0.06822,0.06510,0.06445,0.07542,0.05896,0.00043,0.01809,1.0406,3.1006,4.0842,15.7380,3.5954,13.8579,1.4950,4.0000,0.42808,1.3599,4.0000,0.38833,1,1,1,1,1,1,1,1
167,D2,167,0.00466,0.07910,0.09546,0.06748,0.06498,0.06150,0.07444,0.05684,0.00055,0.01884,1.0285,2.9689,4.0077,15.0989,3.5137,13.5184,1.4656,4.0000,0.41516,1.3364,4.0000,0.38401,1,1,1,1,1,1,1,1
168,D2,168,0.00507,0.08004,0.09684,0.06982,0.06346,0.06128,0.07497,0.05621,0.00018,0.01489,1.0037,2.9539,4.2509,15.1932,3.6155,13.5179,1.6313,4.0000,0.46623,1.4008,4.0000,0.40157,1,1,1,1,1,1,1,1
169,D2,169,0.00545,0.08071,0.10101,0.07377,0.07253,0.06730,0.07526,0.06185,0.00045,0.01803,1.0519,3.1165,4.0602,15.3138,3.6900,14.1493,1.4687,4.0000,0.41679,1.3962,4.0000,0.39889,1,1,1,1,1,1,1,1
170,D2,170,0.00586,0.07788,0.08986,0.06604,0.06323,0.05935,0.07202,0.05349,0.00065,0.02220,1.0548,3.0839,4.0771,15.3058,3.5615,13.2809,1.4781,4.0000,0.42255,1.3619,4.0000,0.39054,1,1,1,1,1,1,1,1
171,D2,171,0.00643,0.07249,0.08757,0.06755,0.05839,0.05184,0.06606,0.04541,0.00073,0.02079,1.0357,2.9575,4.0904,14.7729,3.2796,12.5006,1.5668,4.0000,0.45097,1.2566,4.0000,0.36438,1,1,1,1,1,1,1,1
172,D2,172,0.00608,0.08822,0.09652,0.07139,0.06677,0.06346,0.08213,0.05737,0.00037,0.02700,1.0758,3.2511,4.3243,15.9904,3.6156,13.7036,1.5777,4.0000,0.44956,1.3746,4.0000,0.39480,1,1,1,1,1,1,1,1
173,D2,173,0.00641,0.07922,0.08516,0.06421,0.06765,0.06651,0.07281,0.06010,0.00035,0.02285,1.0518,3.1670,4.1870,15.0668,3.6054,13.9418,1.5654,4.0000,0.44796,1.3650,4.0000,0.39162,1,1,1,1,1,1,1,1
174,D2,174,0.00649,0.07725,0.09290,0.06578,0.05868,0.05426,0.07076,0.04777,0.00039,0.02110,1.0491,3.0107,4.1461,14.9870,3.3750,12.7097,1.5761,4.0000,0.45327,1.3049,4.0000,0.37427,1,1,1,1,1,1,1,1
175,D2,175,0.00673,0.07233,0.09959,0.07385,0.06492,0.05957,0.06559,0.05284,0.00037,0.02384,1.0561,3.0587,4.0352,14.7246,3.5584,13.3172,1.5268,4.0000,0.43931,1.3840,4.0000,0.39718,1,1,1,1,1,1,1,1
176,D2,176,0.00537,0.07499,0.08919,0.06132,0.05894,0.05558,0.06962,0.05021,0.00071,0.01365,1.0227,2.9656,3.9092,14.6044,3.3889,12.8588,1.4530,4.0000,0.41121,1.3097,4.0000,0.37724,1,1,1,1,1,1,1,1
177,D2,177,0.00505,0.08203,0.09190,0.06626,0.06305,0.06110,0.07699,0.05605,0.00033,0.02059,1.0532,3.2167,4.1949,15.6690,3.5820,13.3703,1.5333,4.0000,0.43840,1.3565,4.0000,0.38855,1,1,1,1,1,1,1,1
178,D2,178,0.00478,0.08396,0.09263,0.06683,0.06262,0.06075,0.07918,0.05597,0.00024,0.01385,1.0089,2.9073,4.3189,15.5985,3.5294,13.3765,1.6227,4.0000,0.46324,1.3556,4.0000,0.38615,1,1,1,1,1,1,1,1
179,D2,179,0.00566,0.07849,0.09558,0.07037,0.06694,0.06449,0.07284,0.05884,0.00053,0.01638,1.0434,2.9958,4.0057,15.2888,3.5015,13.7089,1.4419,4.0000,0.40867,1.3145,4.0000,0.37673,1,1,1,1,1,1,1,1
180,D2,180,0.00618,0.08055,0.08217,0.06466,0.05678,0.04909,0.07436,0.04291,0.00041,0.02386,1.0720,3.1707,4.0905,15.5071,3.2175,12.1982,1.4662,4.0000,0.41504,1.2392,4.0000,0.36108,1,1,1,1,1,1,1,1
181,D2,181,0.00627,0.08195,0.09554,0.06606,0.05501,0.05088,0.07568,0.04462,0.00043,0.02106,1.0258,2.9191,4.2349,15.3651,3.3249,12.3800,1.5920,4.0000,0.45386,1.2993,4.0000,0.37712,1,1,1,1,1,1,1,1
182,D2,182,0.00527,0.07810,0.09043,0.06382,0.05597,0.05200,0.07284,0.04673,0.00057,0.01569,1.0422,3.0922,4.2011,15.1318,3.3305,12.5234,1.5703,4.0000,0.44478,1.2786,4.0000,0.37085,1,1,1,1,1,1,1,1
183,D2,183,0.00511,0.07853,0.10020,0.07351,0.07031,0.06596,0.07343,0.06085,0.00031,0.02014,1.0280,3.0071,4.1252,15.2810,3.6415,13.9095,1.5111,4.0000,0.42773,1.3624,4.0000,0.38749,1,1,1,1,1,1,1,1
184,D2,184,0.00667,0.07725,0.09493,0.07092,0.06665,0.06024,0.07058,0.05357,0.00081,0.02362,1.0609,2.9970,4.2014,15.1755,3.5788,13.4029,1.6010,4.0000,0.45866,1.3493,4.0000,0.38894,1,1,1,1,1,1,1,1
185,D2,185,0.00450,0.07361,0.09383,0.07151,0.06101,0.05314,0.06911,0.04865,0.00018,0.01412,1.0215,3.0186,4.1091,14.7651,3.2782,12.6107,1.6009,4.0000,0.46289,1.2451,4.0000,0.36021,1,1,1,1,1,1,1,1
