session,row,mode,sigma_target,achieved_delta_rms,achieved_delta_max,achieved_delta_p95,fraction_changed,fraction_clipped,score_baseline,score_perturbed,delta_score
V10,2388,B_phase_g_input,0.1,0.09769545495510101,0.48039278388023376,0.19200250506401062,0.9099311828613281,0.03564114040798611,0.004029389342758804,0.004260366916423663,0.00023097757366485894
V10,2388,B_phase_g_input,0.3,0.2576807141304016,1.0,0.4958221912384033,0.9623209635416666,0.1829189724392361,0.004029389342758804,0.0053546600218396636,0.0013252706790808592
V10,2388,B_phase_g_input,0.5,0.3513077199459076,1.0,0.6522876024246216,0.9726210700141059,0.3620041741265191,0.004029389342758804,0.006382741220295429,0.002353351877536625
V10,2388,C_binder_resolution,0.1,0.05381859838962555,0.2995408773422241,0.10591275990009308,0.8442433675130209,0.020028856065538194,0.004029389342758804,0.004106323304586113,7.693396182730829e-05
V10,2388,C_binder_resolution,0.3,0.15527774393558502,0.8357172608375549,0.3042997419834137,0.9400439792209201,0.06914986504448785,0.004029389342758804,0.0045353378867730495,0.0005059485440142451
V10,2388,C_binder_resolution,0.5,0.23946014046669006,1.0,0.4636019468307495,0.9594082302517362,0.15709474351671007,0.004029389342758804,0.005174807860748842,0.0011454185179900376
V10,2394,A_rendered,0.1,0.0483459047973156,0.2618614733219147,0.0951908603310585,0.82764646742079,0.019454532199435763,0.003936237323796376,0.003994039108511061,5.780178471468441e-05
V10,2394,A_rendered,0.3,0.14018131792545319,0.6675683259963989,0.27519330382347107,0.9342676798502604,0.06169297960069445,0.003936237323796376,0.004355427745031193,0.00041919042123481683
V10,2394,A_rendered,0.5,0.21916042268276215,1.0,0.42578020691871643,0.9558495415581597,0.13514285617404515,0.003936237323796376,0.004895396099891513,0.0009591587760951368
V10,2394,B_phase_g_input,0.1,0.09751299768686295,0.5112306475639343,0.19158755242824554,0.9094081454806857,0.037106831868489586,0.003936237323796376,0.004169302771333605,0.0002330654475372288
V10,2394,B_phase_g_input,0.3,0.25701290369033813,1.0,0.49542486667633057,0.9619136386447482,0.18596352471245658,0.003936237323796376,0.005262790061533451,0.0013265527377370745
V10,2394,B_phase_g_input,0.5,0.35100218653678894,1.0,0.656862735748291,0.9724807739257812,0.3631519741482205,0.003936237323796376,0.0062668273691087965,0.00233059004531242
V10,2394,C_binder_resolution,0.1,0.05379873886704445,0.28042784333229065,0.10580447316169739,0.8444023132324219,0.02098846435546875,0.003936237323796376,0.004010355018544942,7.411769474856538e-05
V10,2394,C_binder_resolution,0.3,0.15492679178714752,0.8296722769737244,0.3036580979824066,0.9400643242730035,0.07260767618815105,0.003936237323796376,0.004454393417108804,0.0005181560933124277
V10,2394,C_binder_resolution,0.5,0.239005446434021,1.0,0.46274515986442566,0.9592802259657118,0.16087426079644096,0.003936237323796376,0.005087532964535057,0.001151295640738681
V10,2400,A_rendered,0.1,0.048418521881103516,0.2427348792552948,0.09518926590681076,0.8304104275173612,0.015574561225043403,0.003995801869314164,0.004055411193985492,5.960932467132755e-05
V10,2400,A_rendered,0.3,0.1407146453857422,0.7092262506484985,0.2759144902229309,0.9370146857367622,0.05554241604275174,0.003995801869314164,0.00441970129031688,0.0004238994210027155
V10,2400,A_rendered,0.5,0.22012734413146973,1.0,0.42678409814834595,0.958719465467665,0.12898127237955728,0.003995801869314164,0.004953155753901229,0.0009573538845870644
V10,2400,B_phase_g_input,0.1,0.09780924022197723,0.5210293531417847,0.19210471212863922,0.9123331705729166,0.03193325466579861,0.003995801869314164,0.0042124611441977326,0.0002166592748835683
V10,2400,B_phase_g_input,0.3,0.25791510939598083,1.0,0.4959006905555725,0.964742448594835,0.18053648206922743,0.003995801869314164,0.0053516288986429576,0.0013558270293287933
V10,2400,B_phase_g_input,0.5,0.3516330420970917,1.0,0.6517221927642822,0.9754753112792969,0.36055246988932294,0.003995801869314164,0.006412182352505624,0.00241638048319146
V10,2400,C_binder_resolution,0.1,0.05395884811878204,0.30177634954452515,0.10606592148542404,0.846886952718099,0.0167999267578125,0.003995801869314164,0.004075367527548224,7.956565823405946e-05
V10,2400,C_binder_resolution,0.3,0.15560267865657806,0.7630957961082458,0.3048129379749298,0.9428541395399306,0.0662629869249132,0.003995801869314164,0.004505753301782533,0.0005099514324683691
V10,2400,C_binder_resolution,0.5,0.24012842774391174,1.0,0.4638006091117859,0.9623239305284288,0.15476438734266493,0.003995801869314164,0.005145561182871461,0.0011497593135572966
V10,2407,A_rendered,0.1,0.04833094775676727,0.23888731002807617,0.09513818472623825,0.8281962076822916,0.018096076117621526,0.0039061146788299085,0.003966261702589691,6.0147023759782314e-05
V10,2407,A_rendered,0.3,0.14063405990600586,0.6993056535720825,0.2759177088737488,0.9350034925672743,0.05822457207573785,0.0039061146788299085,0.004319997358834371,0.0004138826800044624
V10,2407,A_rendered,0.5,0.21995525062084198,1.0,0.4274330139160156,0.9565938313802084,0.1315180460611979,0.0039061146788299085,0.0048459926154464485,0.00093987793661654
V10,2407,B_phase_g_input,0.1,0.09768963605165482,0.501623809337616,0.19184748828411102,0.9101270039876302,0.03481716579861111,0.0039061146788299085,0.0041270903137046846,0.000220975634874776
V10,2407,B_phase_g_input,0.3,0.25770053267478943,1.0,0.495391845703125,0.9624053107367622,0.18238533867730033,0.0039061146788299085,0.00518628042191267,0.0012801657430827618
V10,2407,B_phase_g_input,0.5,0.3514423072338104,1.0,0.6510433554649353,0.973030514187283,0.36153878106011283,0.0039061146788299085,0.006120256893336773,0.002214142214506864
V10,2407,C_binder_resolution,0.1,0.05382406339049339,0.2846718430519104,0.10590587556362152,0.8445205688476562,0.01962831285264757,0.0039061146788299085,0.0039733591605909165,6.724448176100798e-05
V10,2407,C_binder_resolution,0.3,0.1554476022720337,0.8184891939163208,0.30463913083076477,0.9401440090603299,0.06864166259765625,0.0039061146788299085,0.004419407021487132,0.0005132923426572232
V10,2407,C_binder_resolution,0.5,0.23958447575569153,1.0,0.4631808400154114,0.9597867329915365,0.1560431586371528,0.0039061146788299085,0.004987325158435851,0.0010812104796059426
V10,2413,A_rendered,0.1,0.04836553707718849,0.27677497267723083,0.09509493410587311,0.8298929002549913,0.016303592258029513,0.004169786098646,0.004230402951361611,6.061685271561111e-05
V10,2413,A_rendered,0.3,0.14059075713157654,0.7117260694503784,0.2757939398288727,0.9364420572916666,0.05674574110243055,0.004169786098646,0.004601472750073299,0.00043168665142729896
V10,2413,A_rendered,0.5,0.21991153061389923,1.0,0.4267915189266205,0.9578963385687934,0.13093990749782985,0.004169786098646,0.005124065338168293,0.0009542792395222932
V10,2413,B_phase_g_input,0.1,0.09775437414646149,0.495269238948822,0.19188934564590454,0.9115447998046875,0.033022562662760414,0.004169786098646,0.004405739379581064,0.00023595328093506396
V10,2413,B_phase_g_input,0.3,0.2576698660850525,1.0,0.4954400956630707,0.9639053344726562,0.18150965372721353,0.004169786098646,0.005519977759104222,0.0013501916604582217
V10,2413,B_phase_g_input,0.5,0.35146498680114746,1.0,0.6522876620292664,0.9746284484863281,0.36118104722764754,0.004169786098646,0.006485453550703823,0.002315667452057823
V10,2413,C_binder_resolution,0.1,0.05390414968132973,0.285026490688324,0.10602523386478424,0.8457590738932291,0.017625172932942707,0.004169786098646,0.004247453459538519,7.766736089251901e-05
V10,2413,C_binder_resolution,0.3,0.1557251513004303,0.7441140413284302,0.3048807978630066,0.9417669508192275,0.06722513834635417,0.004169786098646,0.004702596284914762,0.0005328101862687616
V10,2413,C_binder_resolution,0.5,0.2396693229675293,1.0,0.4631166160106659,0.9614685906304253,0.15623431735568577,0.004169786098646,0.005337326088920236,0.0011675399902742354
V10,2419,A_rendered,0.1,0.0483953095972538,0.24254024028778076,0.09514908492565155,0.8299458821614584,0.014836629231770834,0.0038380201265681537,0.003902112552896142,6.40924263279885e-05
V10,2419,A_rendered,0.3,0.14075256884098053,0.7160249352455139,0.2758764624595642,0.9375406901041666,0.054379781087239586,0.0038380201265681537,0.004283418017439544,0.0004453978908713907
V10,2419,A_rendered,0.5,0.22043704986572266,0.9924892783164978,0.4271036982536316,0.959021250406901,0.12832217746310765,0.0038380201265681537,0.004811371682444587,0.0009733515558764333
V10,2419,B_phase_g_input,0.1,0.09787324070930481,0.49891531467437744,0.19208087027072906,0.9127468532986112,0.03088082207573785,0.0038380201265681537,0.0040770374587737026,0.00023901733220554888
V10,2419,B_phase_g_input,0.3,0.2581336200237274,1.0,0.49564191699028015,0.9653570387098525,0.1796841091579861,0.0038380201265681537,0.005145162262488156,0.0013071421359200025
V10,2419,B_phase_g_input,0.5,0.3516697585582733,1.0,0.6514160633087158,0.9759644402398003,0.36028501722547746,0.0038380201265681537,0.006229606247507036,0.0023915861209388824
V10,2419,C_binder_resolution,0.1,0.05403262749314308,0.2783164381980896,0.106334388256073,0.8468382093641493,0.016112009684244793,0.0038380201265681537,0.003918242896907032,8.022277033887821e-05
V10,2419,C_binder_resolution,0.3,0.15573234856128693,0.795019805431366,0.3047293424606323,0.943153805202908,0.0649659898546007,0.0038380201265681537,0.00436262865550816,0.0005246085289400066
V10,2419,C_binder_resolution,0.5,0.23996730148792267,1.0,0.4628710150718689,0.9625070359971788,0.15339703030056423,0.0038380201265681537,0.005020315758883953,0.0011822956323157994
V10,2426,A_rendered,0.1,0.04841672256588936,0.2732212543487549,0.0951910987496376,0.8294313218858507,0.015446556939019097,0.004314645566046238,0.0043702531605958935,5.560759454965522e-05
V10,2426,A_rendered,0.3,0.14064328372478485,0.735912024974823,0.2757779657840729,0.9366709391276041,0.05610783894856771,0.004314645566046238,0.004731135629117489,0.00041649006307125074
V10,2426,A_rendered,0.5,0.21982286870479584,1.0,0.42647483944892883,0.9581968519422743,0.12949117024739584,0.004314645566046238,0.005293800676008686,0.0009791551099624478
V10,2426,B_phase_g_input,0.1,0.09780741482973099,0.49628907442092896,0.19216415286064148,0.9117346869574653,0.03206507364908854,0.004314645566046238,0.0045344428741373125,0.00021979730809107423
V10,2426,B_phase_g_input,0.3,0.2578382194042206,1.0,0.49546992778778076,0.9645440843370225,0.18123033311631945,0.004314645566046238,0.005658465786837041,0.001343820220790803
V10,2426,B_phase_g_input,0.5,0.3516896069049835,1.0,0.6532140970230103,0.9750807020399306,0.36030875311957467,0.004314645566046238,0.006648112495895475,0.002333466929849237
V10,2426,C_binder_resolution,0.1,0.05388402193784714,0.2898954153060913,0.10591500252485275,0.8457662794325087,0.016922420925564237,0.004314645566046238,0.004388828075025231,7.418250897899253e-05
V10,2426,C_binder_resolution,0.3,0.155513197183609,0.7810457348823547,0.3042261600494385,0.9423853556315104,0.06660715738932292,0.004314645566046238,0.004833768692333251,0.0005191231262870128
V10,2426,C_binder_resolution,0.5,0.23971129953861237,1.0,0.4627451002597809,0.9620543585883247,0.1550988091362847,0.004314645566046238,0.0054493847186677154,0.0011347391526214771
V10,2432,A_rendered,0.1,0.04837527871131897,0.24852222204208374,0.09518051147460938,0.8284161885579427,0.016879611545138888,0.004412910668179393,0.004471245862077922,5.8335193898528814e-05
V10,2432,A_rendered,0.3,0.14078210294246674,0.7271958589553833,0.27620965242385864,0.9354735480414497,0.056088765462239586,0.004412910668179393,0.004817524179816246,0.0004046135116368534
V10,2432,A_rendered,0.5,0.22018073499202728,0.9799002408981323,0.42713505029678345,0.9569914076063368,0.12922032674153647,0.004412910668179393,0.0053857227263506505,0.0009728120581712577
V10,2432,B_phase_g_input,0.1,0.0978439450263977,0.5032524466514587,0.19220221042633057,0.9107182820638021,0.032970428466796875,0.004412910668179393,0.004628952010534704,0.00021604134235531092
V10,2432,B_phase_g_input,0.3,0.25799813866615295,1.0,0.49543502926826477,0.9631801181369357,0.1803504096137153,0.004412910668179393,0.005723042122554034,0.0013101314543746412
V10,2432,B_phase_g_input,0.5,0.351700097322464,1.0,0.6516339778900146,0.9739134046766493,0.3601705763075087,0.004412910668179393,0.006814400875009596,0.002401490206830203
V10,2432,C_binder_resolution,0.1,0.053850024938583374,0.27881699800491333,0.10592885315418243,0.8450804816351997,0.0184326171875,0.004412910668179393,0.004487940401304513,7.50297331251204e-05
V10,2432,C_binder_resolution,0.3,0.15569743514060974,0.8074514269828796,0.3048212230205536,0.9411777920193143,0.06640794542100695,0.004412910668179393,0.004943817999446765,0.0005309073312673718
V10,2432,C_binder_resolution,0.5,0.2398752123117447,1.0,0.46289265155792236,0.9604949951171875,0.15490637885199654,0.004412910668179393,0.005557856673840433,0.0011449460056610402
V10,2438,A_rendered,0.1,0.04837847128510475,0.2731530964374542,0.09519369155168533,0.8292104932996962,0.0162400139702691,0.004413078952347859,0.004469215439166873,5.613648681901395e-05
V10,2438,A_rendered,0.3,0.14065712690353394,0.7350523471832275,0.27581700682640076,0.9366950988769531,0.05672412448459201,0.004413078952347859,0.004808954626787454,0.00039587567443959484
V10,2438,A_rendered,0.5,0.22002321481704712,0.9990196228027344,0.42712265253067017,0.9583138359917535,0.12973785400390625,0.004413078952347859,0.005312694603344425,0.000899615650996566
V10,2438,B_phase_g_input,0.1,0.09776157885789871,0.4760306775569916,0.19199112057685852,0.9115702311197916,0.032914055718315974,0.004413078952347859,0.004626632650615648,0.00021355369826778822
V10,2438,B_phase_g_input,0.3,0.25771868228912354,1.0,0.495366632938385,0.9643419053819444,0.18105909559461805,0.004413078952347859,0.005652920354623348,0.0012398414022754883
V10,2438,B_phase_g_input,0.5,0.35124796628952026,1.0,0.6518518328666687,0.97480222913954,0.3612539503309462,0.004413078952347859,0.006703358259983361,0.0022902793076355014
V10,2438,C_binder_resolution,0.1,0.05392936244606972,0.2928221821784973,0.10602465271949768,0.8457243177625868,0.017570071750217013,0.004413078952347859,0.0044850755482912065,7.199659594334714e-05
V10,2438,C_binder_resolution,0.3,0.15571771562099457,0.785620927810669,0.3049692213535309,0.9421255323621962,0.06745656331380208,0.004413078952347859,0.004875689651817084,0.0004626106994692243
V10,2438,C_binder_resolution,0.5,0.2397461086511612,1.0,0.46339869499206543,0.9615232679578993,0.15539423624674478,0.004413078952347859,0.00553890349692665,0.001125824544578791
V10,2445,A_rendered,0.1,0.04834681376814842,0.24815425276756287,0.0951572060585022,0.8281127081976997,0.017133076985677082,0.0038719375792425127,0.003929636743851006,5.7699164608493534e-05
V10,2445,A_rendered,0.3,0.14055965840816498,0.7236647605895996,0.27599701285362244,0.9356960720486112,0.0568495856391059,0.0038719375792425127,0.004276030824985355,0.00040409324574284264
V10,2445,A_rendered,0.5,0.2199850082397461,1.0,0.4265126585960388,0.9570528666178385,0.12981118096245658,0.0038719375792425127,0.004798803833546117,0.0009268662543036039
V10,2445,B_phase_g_input,0.1,0.09780511260032654,0.5021026730537415,0.19203221797943115,0.9106118943956163,0.03336673312717014,0.0038719375792425127,0.004088322620373219,0.0002163850411307064
V10,2445,B_phase_g_input,0.3,0.2579156756401062,1.0,0.49542415142059326,0.9632517496744791,0.18096457587348092,0.0038719375792425127,0.005150278436485678,0.0012783408572431651
V10,2445,B_phase_g_input,0.5,0.351398229598999,1.0,0.6516339778900146,0.9736620585123698,0.3611246744791667,0.0038719375792425127,0.006180083018261939,0.0023081454390194264
V10,2445,C_binder_resolution,0.1,0.05389818176627159,0.3058822751045227,0.10595251619815826,0.8451360066731771,0.018491956922743056,0.0038719375792425127,0.003943419724237174,7.148214499466113e-05
V10,2445,C_binder_resolution,0.3,0.15555787086486816,0.8417050838470459,0.30465805530548096,0.940901862250434,0.06693776448567708,0.0038719375792425127,0.0043610564665868875,0.0004891188873443748
V10,2445,C_binder_resolution,0.5,0.23981739580631256,1.0,0.46318623423576355,0.960473378499349,0.15545103285047743,0.0038719375792425127,0.00497485872474499,0.0011029211455024775
V10,2451,A_rendered,0.1,0.04843391105532646,0.27140915393829346,0.09525749087333679,0.8291990492078993,0.016099717881944444,0.004211519606178627,0.004271975491428747,6.045588525012066e-05
V10,2451,A_rendered,0.3,0.14074952900409698,0.7362802028656006,0.2758169174194336,0.9365289476182725,0.055908203125,0.004211519606178627,0.0046429207432083786,0.0004314011370297518
V10,2451,A_rendered,0.5,0.22006703913211823,1.0,0.4273949861526489,0.9579891628689237,0.12922583685980904,0.004211519606178627,0.005210985103622079,0.0009994654974434525
V10,2451,B_phase_g_input,0.1,0.09787899255752563,0.4980581998825073,0.19222155213356018,0.9119656880696615,0.03218799167209201,0.004211519606178627,0.004447246732888743,0.00023572712671011617
V10,2451,B_phase_g_input,0.3,0.25806039571762085,1.0,0.49580591917037964,0.9641401502821181,0.1807835896809896,0.004211519606178627,0.005599104496650398,0.0013875848904717708
V10,2451,B_phase_g_input,0.5,0.35128089785575867,1.0,0.6509803533554077,0.9747026231553819,0.3605244954427083,0.004211519606178627,0.006619392684660852,0.0024078730784822255
V10,2451,C_binder_resolution,0.1,0.053891804069280624,0.2952381372451782,0.10600187629461288,0.8457323710123698,0.017303042941623263,0.004211519606178627,0.004283011029474437,7.149142329581065e-05
V10,2451,C_binder_resolution,0.3,0.15564867854118347,0.7818616628646851,0.30499494075775146,0.9420818752712674,0.06639904446072048,0.004211519606178627,0.004759353143163026,0.000547833536984399
V10,2451,C_binder_resolution,0.5,0.23987247049808502,1.0,0.46357810497283936,0.9614126417371962,0.15437486436631945,0.004211519606178627,0.005404470051871613,0.001192950445692986
V10,2457,A_rendered,0.1,0.04841145873069763,0.24121882021427155,0.09521465003490448,0.8299827575683594,0.015820821126302082,0.004449989879503846,0.0045049991633277385,5.50092838238923e-05
V10,2457,A_rendered,0.3,0.14065569639205933,0.7392932176589966,0.27574312686920166,0.9368536207411025,0.0561735365125868,0.004449989879503846,0.004845069773728028,0.0003950798942241821
V10,2457,A_rendered,0.5,0.21990695595741272,1.0,0.4267973303794861,0.9583786858452691,0.1299260457356771,0.004449989879503846,0.005391160107683391,0.0009411702281795446
V10,2457,B_phase_g_input,0.1,0.09779138118028641,0.4915543496608734,0.1919800341129303,0.9120953877766927,0.0321867201063368,0.004449989879503846,0.004658085608389229,0.00020809572888538276
V10,2457,B_phase_g_input,0.3,0.2579286992549896,1.0,0.4954248368740082,0.9646898905436198,0.1803309122721354,0.004449989879503846,0.005711314891232178,0.0012613250117283316
V10,2457,B_phase_g_input,0.5,0.35150498151779175,1.0,0.6527994871139526,0.9754375881618924,0.36092207166883683,0.004449989879503846,0.006759840925224125,0.002309851045720279
V10,2457,C_binder_resolution,0.1,0.053923409432172775,0.28109514713287354,0.10616079717874527,0.8463304307725694,0.017144944932725694,0.004449989879503846,0.004520675883395597,7.0686003891751e-05
V10,2457,C_binder_resolution,0.3,0.1556156426668167,0.7794758081436157,0.3046165406703949,0.9426896837022569,0.06654527452256945,0.004449989879503846,0.004943486175034195,0.0004934962955303488
V10,2457,C_binder_resolution,0.5,0.23971721529960632,1.0,0.4633113145828247,0.9618237813313802,0.15518485175238717,0.004449989879503846,0.005530265276320279,0.0010802753968164325
V10,2464,A_rendered,0.1,0.0483362041413784,0.2613668441772461,0.09509745240211487,0.8285492791069878,0.016426510281032987,0.0042705144383944574,0.004330765805207193,6.025136681273545e-05
V10,2464,A_rendered,0.3,0.1407158225774765,0.7064434289932251,0.27600014209747314,0.9359991285536025,0.056048075358072914,0.0042705144383944574,0.0047002105449792,0.00042969610658474214
V10,2464,A_rendered,0.5,0.22011801600456238,1.0,0.42679738998413086,0.95745849609375,0.12957297431098092,0.0042705144383944574,0.005245527357328683,0.0009750129189342255
V10,2464,B_phase_g_input,0.1,0.09787062555551529,0.49859219789505005,0.19215106964111328,0.9113794962565104,0.032317267523871526,0.0042705144383944574,0.004493319382891059,0.00022280494449660165
V10,2464,B_phase_g_input,0.3,0.25781694054603577,1.0,0.4954864978790283,0.9637832641601562,0.1806369357638889,0.0042705144383944574,0.005643421469721943,0.0013729070313274853
V10,2464,B_phase_g_input,0.5,0.3517625331878662,1.0,0.6529411673545837,0.9743190341525607,0.3612776862250434,0.0042705144383944574,0.006609117018524557,0.0023386025801300997
V10,2464,C_binder_resolution,0.1,0.05386808514595032,0.2840801775455475,0.10596589744091034,0.845123291015625,0.0176590813530816,0.0042705144383944574,0.004350114322733134,7.959988433867658e-05
V10,2464,C_binder_resolution,0.3,0.15563040971755981,0.800000011920929,0.3045576810836792,0.9417682223849826,0.06643252902560765,0.0042705144383944574,0.0047969177481718365,0.000526403309777379
V10,2464,C_binder_resolution,0.5,0.2398940771818161,1.0,0.46306806802749634,0.9609548780653212,0.15466181437174478,0.0042705144383944574,0.005404907697811723,0.0011343932594172655
V10,2470,A_rendered,0.1,0.04831089451909065,0.24755054712295532,0.09506170451641083,0.827005598280165,0.020026736789279513,0.003907307953340933,0.003962735080858692,5.5427127517759626e-05
V10,2470,A_rendered,0.3,0.14005213975906372,0.8257369995117188,0.27503082156181335,0.9339315626356337,0.062896728515625,0.003907307953340933,0.004293020500335842,0.0003857125469949093
V10,2470,A_rendered,0.5,0.21913912892341614,1.0,0.4266446828842163,0.9555057949490018,0.13677088419596353,0.003907307953340933,0.004777371441014111,0.0008700634876731787
V10,2470,B_phase_g_input,0.1,0.0974586009979248,0.548441469669342,0.19169294834136963,0.9090707567003038,0.038224114312065974,0.003907307953340933,0.0041123599046841266,0.00020505195134319382
V10,2470,B_phase_g_input,0.3,0.25692063570022583,1.0,0.4959922134876251,0.9616038004557291,0.1870574951171875,0.003907307953340933,0.005127685656771064,0.001220377703430131
V10,2470,B_phase_g_input,0.5,0.35110411047935486,1.0,0.655677855014801,0.9721527099609375,0.36381445990668404,0.003907307953340933,0.0060689971316605805,0.0021616891783196477
V10,2470,C_binder_resolution,0.1,0.053803276270627975,0.29205262660980225,0.10590671002864838,0.8434651692708334,0.021564059787326388,0.003907307953340933,0.0039760788902640344,6.877093692310172e-05
V10,2470,C_binder_resolution,0.3,0.15486593544483185,0.7719030380249023,0.3035958409309387,0.9397031995985243,0.07348251342773438,0.003907307953340933,0.004383740574121475,0.00047643262078054215
V10,2470,C_binder_resolution,0.5,0.23844528198242188,1.0,0.462118923664093,0.9588775634765625,0.16147486368815103,0.003907307953340933,0.0049434403772465885,0.0010361324239056557
V10,2476,A_rendered,0.1,0.04845915362238884,0.2625957429409027,0.0952216237783432,0.8306278652615018,0.014004177517361112,0.00429632441373542,0.0043515748344361786,5.5250420700758696e-05
V10,2476,A_rendered,0.3,0.14113575220108032,0.740769624710083,0.2764189839363098,0.9379102918836806,0.0526216295030382,0.00429632441373542,0.004706426133634522,0.0004101017198991025
V10,2476,A_rendered,0.5,0.22053390741348267,0.9947712421417236,0.427450954914093,0.959618886311849,0.12597444322374132,0.00429632441373542,0.005244214343838394,0.0009478899301029742
V10,2476,B_phase_g_input,0.1,0.09795094281435013,0.48482146859169006,0.19213567674160004,0.9130092196994357,0.02943632337782118,0.00429632441373542,0.004522172670112923,0.00022584825637750328
V10,2476,B_phase_g_input,0.3,0.25857365131378174,1.0,0.4960571229457855,0.9655723571777344,0.1775360107421875,0.00429632441373542,0.0055855988408438865,0.0012892744271084666
V10,2476,B_phase_g_input,0.5,0.35169923305511475,1.0,0.6495998501777649,0.9760318332248263,0.3590766059027778,0.00429632441373542,0.0065875974716618655,0.0022912730579264457
V10,2476,C_binder_resolution,0.1,0.05397889018058777,0.2984563708305359,0.10614341497421265,0.8470149570041232,0.015390608045789931,0.00429632441373542,0.004365893057547509,6.956864381208946e-05
V10,2476,C_binder_resolution,0.3,0.15588991343975067,0.8174313306808472,0.30477744340896606,0.9432635837131076,0.0629238552517361,0.00429632441373542,0.004789103561779484,0.0004927791480440645
V10,2476,C_binder_resolution,0.5,0.24020302295684814,1.0,0.46328121423721313,0.9627240498860677,0.1514833238389757,0.00429632441373542,0.005417364987079054,0.001121040573343634
V10,2483,A_rendered,0.1,0.04834500327706337,0.25000685453414917,0.09513020515441895,0.8282576666937934,0.017013125949435763,0.003906455705873668,0.003961998911108822,5.554320523515344e-05
V10,2483,A_rendered,0.3,0.14071674644947052,0.7283990383148193,0.27613699436187744,0.9356795416937934,0.056563483344184026,0.003906455705873668,0.004333059705095366,0.0004266039992216978
V10,2483,A_rendered,0.5,0.2200128734111786,1.0,0.42679738998413086,0.9575631883409288,0.12981881035698783,0.003906455705873668,0.004874875553650781,0.0009684198477771131
V10,2483,B_phase_g_input,0.1,0.09780256450176239,0.49674150347709656,0.19218072295188904,0.910491943359375,0.03329510158962674,0.003906455705873668,0.0041420214343816045,0.00023556572850793635
V10,2483,B_phase_g_input,0.3,0.2580990493297577,1.0,0.49607840180397034,0.96349122789171,0.18100696139865452,0.003906455705873668,0.00525959450751543,0.001353138801641762
V10,2483,B_phase_g_input,0.5,0.3515564203262329,1.0,0.6516339778900146,0.973915523952908,0.3603091769748264,0.003906455705873668,0.006326220335904509,0.0024197646300308405
V10,2483,C_binder_resolution,0.1,0.053884897381067276,0.28542476892471313,0.10605470836162567,0.8452033996582031,0.018262227376302082,0.003906455705873668,0.00398405161104165,7.759590516798198e-05
V10,2483,C_binder_resolution,0.3,0.15556924045085907,0.7568531036376953,0.30477994680404663,0.9413905673556857,0.06712765163845485,0.003906455705873668,0.0044363031163811685,0.0005298474105075003
V10,2483,C_binder_resolution,0.5,0.23971118032932281,1.0,0.4631550908088684,0.9606747097439237,0.15514840020073783,0.003906455705873668,0.005074893921846524,0.0011684382159728559
V10,2489,A_rendered,0.1,0.04836855083703995,0.25047606229782104,0.09518438577651978,0.8281322055392795,0.0179396735297309,0.0038112841662950813,0.0038736721733585,6.238800706341889e-05
V10,2489,A_rendered,0.3,0.14065174758434296,0.6928500533103943,0.27617865800857544,0.9351810879177518,0.05856026543511285,0.0038112841662950813,0.004206674685701728,0.0003953905194066464
V10,2489,A_rendered,0.5,0.21960076689720154,1.0,0.4264008104801178,0.9567548963758681,0.1313501993815104,0.0038112841662950813,0.004777538019698113,0.0009662538534030321
V10,2489,B_phase_g_input,0.1,0.09761824458837509,0.47095972299575806,0.19174036383628845,0.9101554022894965,0.0346433851453993,0.0038112841662950813,0.004033380688633769,0.0002220965223386881
V10,2489,B_phase_g_input,0.3,0.2579212486743927,1.0,0.49607840180397034,0.9628753662109375,0.18263329399956596,0.0038112841662950813,0.005121638730634004,0.001310354564338923
V10,2489,B_phase_g_input,0.5,0.3514942228794098,1.0,0.6516339778900146,0.9733670552571615,0.3611958821614583,0.0038112841662950813,0.006130134826526046,0.002318850660230965
V10,2489,C_binder_resolution,0.1,0.053858380764722824,0.2803555428981781,0.10596586763858795,0.8444819980197482,0.019379933675130207,0.0038112841662950813,0.003886784554924816,7.550038862973478e-05
V10,2489,C_binder_resolution,0.3,0.15524189174175262,0.757298469543457,0.3043473958969116,0.9406348334418403,0.06891292995876735,0.0038112841662950813,0.004320887161884457,0.0005096029955893758
V10,2489,C_binder_resolution,0.5,0.23942402005195618,1.0,0.4627451002597809,0.9601686265733507,0.15687476264105904,0.0038112841662950813,0.004954067897051573,0.0011427837307564919
V10,2495,A_rendered,0.1,0.048317790031433105,0.24729004502296448,0.09510910511016846,0.8286327785915799,0.017752753363715276,0.0038328476017341017,0.003891707968432456,5.8860366698354396e-05
V10,2495,A_rendered,0.3,0.14053575694561005,0.7010043859481812,0.2756926715373993,0.9350882636176215,0.05816692776150174,0.0038328476017341017,0.0042487903963774444,0.00041594279464334276
V10,2495,A_rendered,0.5,0.2197851836681366,1.0,0.42650362849235535,0.9569634331597222,0.13138029310438368,0.0038328476017341017,0.00479968871222809,0.0009668411104939881
V10,2495,B_phase_g_input,0.1,0.09772241860628128,0.48816782236099243,0.19202303886413574,0.9106449551052518,0.0342958238389757,0.0038328476017341017,0.004064601694699377,0.00023175409296527548
V10,2495,B_phase_g_input,0.3,0.2576775550842285,1.0,0.4956812560558319,0.9631220499674479,0.18259811401367188,0.0038328476017341017,0.0051472940132953225,0.0013144464115612208
V10,2495,B_phase_g_input,0.5,0.3513866066932678,1.0,0.6523442268371582,0.9735823737250434,0.36120520697699654,0.0038328476017341017,0.006176614342257381,0.002343766740523279
